graph_id,node_id,label,feat,X,Y,Z
585,9,1,3,40,35.94,0
585,10,1,4,37.65,33.09,0
585,11,1,3,33.46,26.88,0
585,12,1,3,36.17,30.16,0
586,0,0,1,27,23,0
586,1,0,1,31,21,0
586,2,0,1,30,45,0
586,3,0,2,40,45,0
586,4,0,1,50,45,0
586,5,0,1,55,42,0
586,6,1,4,30,39.85,0
586,7,1,3,41.06,41.81,0
586,8,1,3,29.69,27.89,0
586,9,1,3,50,42,0
586,10,1,3,36.73,31.42,0
586,11,1,3,41.22,36.68,0
587,0,0,1,27,23,0
587,1,0,2,31,21,0
587,2,0,1,30,45,0
587,3,0,2,40,45,0
587,4,0,1,50,45,0
587,5,0,1,55,42,0
587,6,1,3,50,42,0
587,7,1,3,30,38.51,0
587,8,1,3,39.85,35.85,0
587,9,1,4,28.64,25.98,0
587,10,1,3,33.27,23.53,0
587,11,1,3,30.17,28.25,0
587,12,1,3,36.66,32,0
588,0,0,3,27,23,0
588,1,0,1,31,21,0
588,2,0,1,30,45,0
588,3,0,1,40,45,0
588,4,0,1,50,45,0
588,5,0,1,55,42,0
588,6,1,3,34.25,26.91,0
588,7,1,3,50,42,0
588,8,1,3,30,33.36,0
588,9,1,3,29.09,25.99,0
588,10,1,3,40,35.94,0
588,11,1,3,34.21,28.93,0
589,0,0,2,27,23,0
589,1,0,2,31,21,0
589,2,0,1,30,45,0
589,3,0,2,40,45,0
589,4,0,2,50,45,0
589,5,0,1,55,42,0
589,6,1,3,30,33.42,0
589,7,1,3,30.52,38.55,0
589,8,1,3,39.59,40.6,0
589,9,1,3,48.55,42,0
589,10,1,3,41.26,37.94,0
589,11,1,3,28.1,25.29,0
589,12,1,3,30.13,28.22,0
589,13,1,3,33.7,29.01,0
590,0,0,2,27,23,0
590,1,0,1,31,21,0
590,2,0,1,30,45,0
590,3,0,2,40,45,0
590,4,0,1,50,45,0
590,5,0,1,55,42,0
590,6,1,3,50,42,0
590,7,1,3,30,39.25,0
590,8,1,3,29.03,33.08,0
590,9,1,3,28.54,24.69,0
590,10,1,3,35.32,28.85,0
590,11,1,3,41.56,36.89,0
591,0,0,2,27,23,0
591,1,0,1,31,21,0
591,2,0,1,30,45,0
591,3,0,1,40,45,0
591,4,0,1,50,45,0
591,5,0,1,55,42,0
591,6,1,3,50,42,0
591,7,1,3,30,33.63,0
591,8,1,4,40,35.94,0
591,9,1,3,30.38,28.68,0
591,10,1,3,34.67,27.67,0
591,11,1,3,37.86,33.22,0
592,0,0,2,27,23,0
592,1,0,1,31,21,0
592,2,0,1,30,45,0
592,3,0,1,40,45,0
592,4,0,1,50,45,0
592,5,0,1,55,42,0
592,6,1,3,50,42,0
592,7,1,3,30,33.47,0
592,8,1,3,40,35.94,0
592,9,1,4,30.75,28.91,0
592,10,1,3,35.58,29.32,0
592,11,1,3,36.27,31.42,0
593,0,0,2,27,23,0
593,1,0,1,31,21,0
593,2,0,1,30,45,0
593,3,0,1,40,45,0
593,4,0,1,50,45,0
593,5,0,1,55,42,0
593,6,1,3,30,33.86,0
593,7,1,3,50,42,0
593,8,1,4,30.23,28.59,0
593,9,1,3,34.76,27.83,0
593,10,1,3,40,35.94,0
593,11,1,3,34.98,29.85,0
594,0,0,3,27,23,0
594,1,0,1,31,21,0
594,2,0,1,30,45,0
594,3,0,1,40,45,0
594,4,0,1,50,45,0
594,5,0,1,55,42,0
594,6,1,3,50,42,0
594,7,1,3,30,33.92,0
594,8,1,3,33.04,24.72,0
594,9,1,3,29.9,26.94,0
594,10,1,3,34.48,29.25,0
594,11,1,3,40,35.94,0
595,0,0,2,27,23,0
595,1,0,1,31,21,0
595,2,0,1,30,45,0
595,3,0,1,40,45,0
595,4,0,1,50,45,0
595,5,0,1,55,42,0
595,6,1,3,30,34.49,0
595,7,1,3,29.32,28.04,0
595,8,1,3,50,42,0
595,9,1,4,40,35.94,0
595,10,1,3,35.11,28.47,0
595,11,1,3,37.03,32.72,0
596,0,0,2,27,23,0
596,1,0,1,31,21,0
596,2,0,1,30,45,0
596,3,0,1,40,45,0
596,4,0,1,50,45,0
596,5,0,1,55,42,0
596,6,1,3,30,33.31,0
596,7,1,3,29.35,28.06,0
596,8,1,3,50,42,0
596,9,1,4,40,35.94,0
596,10,1,3,36.66,31.28,0
596,11,1,3,37.62,33.07,0
597,0,0,3,27,23,0
597,1,0,1,31,21,0
597,2,0,1,30,45,0
597,3,0,1,40,45,0
597,4,0,1,50,45,0
597,5,0,1,55,42,0
597,6,1,3,30,33.03,0
597,7,1,3,50,42,0
597,8,1,3,34.27,32.1,0
597,9,1,3,40,35.94,0
597,10,1,4,36.74,31.99,0
597,11,1,4,30.96,27.02,0
597,12,1,3,33.55,25.64,0
597,13,1,3,33.85,28.27,0
598,0,0,2,27,23,0
598,1,0,1,31,21,0
598,2,0,1,30,45,0
598,3,0,1,40,45,0
598,4,0,1,50,45,0
598,5,0,1,55,42,0
598,6,1,3,30,33.21,0
598,7,1,4,30.18,28.56,0
598,8,1,3,32.83,24.33,0
598,9,1,3,50,42,0
598,10,1,3,40,35.94,0
598,11,1,3,34.88,29.74,0
599,0,0,2,27,23,0
599,1,0,1,31,21,0
599,2,0,1,30,45,0
599,3,0,1,40,45,0
599,4,0,1,50,45,0
599,5,0,1,55,42,0
599,6,1,3,50,42,0
599,7,1,3,30,33.53,0
599,8,1,3,40,35.94,0
599,9,1,4,29.9,28.39,0
599,10,1,3,34.86,28.01,0
599,11,1,3,37.87,33.36,0
600,0,0,3,27,23,0
600,1,0,1,31,21,0
600,2,0,1,30,45,0
600,3,0,1,40,45,0
600,4,0,1,50,45,0
600,5,0,1,55,42,0
600,6,1,3,33.82,26.13,0
600,7,1,3,30,33.42,0
600,8,1,3,50,42,0
600,9,1,3,40,35.94,0
600,10,1,3,36.97,32.26,0
600,11,1,3,30.86,28.64,0
601,0,0,3,27,23,0
601,1,0,1,31,21,0
601,2,0,1,30,45,0
601,3,0,1,40,45,0
601,4,0,1,50,45,0
601,5,0,1,55,42,0
601,6,1,3,30,33.03,0
601,7,1,3,35.72,29.58,0
601,8,1,3,50,42,0
601,9,1,3,40,35.94,0
601,10,1,3,38.7,34.36,0
601,11,1,3,29.63,29.32,0
602,0,0,3,27,23,0
602,1,0,1,31,21,0
602,2,0,1,30,45,0
602,3,0,1,40,45,0
602,4,0,1,50,45,0
602,5,0,1,55,42,0
602,6,1,3,30,33.76,0
602,7,1,3,33.73,25.97,0
602,8,1,3,50,42,0
602,9,1,3,31.78,28.73,0
602,10,1,3,36.11,31.23,0
602,11,1,3,40,35.94,0
603,0,0,2,27,23,0
603,1,0,1,31,21,0
603,2,0,1,30,45,0
603,3,0,1,40,45,0
603,4,0,1,50,45,0
603,5,0,1,55,42,0
603,6,1,3,30,33.57,0
603,7,1,3,50,42,0
603,8,1,4,30.7,28.88,0
603,9,1,3,32.25,23.28,0
603,10,1,3,33.74,28.36,0
603,11,1,3,40,35.94,0
604,0,0,2,27,23,0
604,1,0,1,31,21,0
604,2,0,1,30,45,0
604,3,0,1,40,45,0
604,4,0,1,50,45,0
604,5,0,1,55,42,0
604,6,1,3,30,33.68,0
604,7,1,4,29.26,28.01,0
604,8,1,3,50,42,0
604,9,1,4,35.63,29.41,0
604,10,1,3,43.37,37.98,0
604,11,1,3,40,35.87,0
604,12,1,3,37.88,33.31,0
605,0,0,2,27,23,0
605,1,0,1,31,21,0
605,2,0,1,30,45,0
605,3,0,1,40,45,0
605,4,0,1,50,45,0
605,5,0,1,55,42,0
605,6,1,3,30,33.52,0
605,7,1,3,50,42,0
605,8,1,4,40,35.94,0
605,9,1,3,35.08,28.41,0
605,10,1,3,37.28,32.87,0
605,11,1,3,30.29,28.63,0
606,0,0,3,27,23,0
606,1,0,1,31,21,0
606,2,0,1,30,45,0
606,3,0,2,40,45,0
606,4,0,1,50,45,0
606,5,0,1,55,42,0
606,6,1,3,30,34.57,0
606,7,1,3,30.3,40.73,0
606,8,1,3,50,42,0
606,9,1,3,35.55,29.27,0
606,10,1,4,40.29,36.12,0
606,11,1,4,30.57,34.22,0
606,12,1,3,39.36,38.31,0
606,13,1,3,38.35,41.97,0
606,14,1,3,31.61,38.89,0
607,0,0,3,27,23,0
607,1,0,1,31,21,0
607,2,0,1,30,45,0
607,3,0,1,40,45,0
607,4,0,1,50,45,0
607,5,0,1,55,42,0
607,6,1,3,30,33.99,0
607,7,1,3,32.83,24.32,0
607,8,1,3,30.75,26.52,0
607,9,1,3,50,42,0
607,10,1,3,33.03,27.49,0
607,11,1,3,40,35.94,0
608,0,0,2,27,23,0
608,1,0,1,31,21,0
608,2,0,1,30,45,0
608,3,0,1,40,45,0
608,4,0,1,50,45,0
608,5,0,1,55,42,0
608,6,1,3,50,42,0
608,7,1,3,30,34.13,0
608,8,1,4,40,35.94,0
608,9,1,3,35.08,28.41,0
608,10,1,3,37.8,33.18,0
608,11,1,3,32.72,30.1,0
609,0,0,2,27,23,0
609,1,0,1,31,21,0
609,2,0,1,30,45,0
609,3,0,1,40,45,0
609,4,0,1,50,45,0
609,5,0,1,55,42,0
609,6,1,3,50,42,0
609,7,1,3,30,33.62,0
609,8,1,4,30.89,28.99,0
609,9,1,3,33.31,25.21,0
609,10,1,3,34.59,29.38,0
609,11,1,3,40,35.94,0
610,0,0,3,27,23,0
610,1,0,1,31,21,0
610,2,0,1,30,45,0
610,3,0,1,40,45,0
610,4,0,1,50,45,0
610,5,0,1,55,42,0
610,6,1,3,30,33.16,0
610,7,1,3,35.07,28.41,0
610,8,1,3,29.22,27.05,0
610,9,1,3,50,42,0
610,10,1,3,36.31,31.47,0
610,11,1,3,40,35.94,0
611,0,0,3,27,23,0
611,1,0,1,31,21,0
611,2,0,1,30,45,0
611,3,0,1,40,45,0
611,4,0,1,50,45,0
611,5,0,1,55,42,0
611,6,1,3,30,34,0
611,7,1,3,32.44,23.62,0
611,8,1,3,31.14,26.81,0
611,9,1,3,50,42,0
611,10,1,3,33.13,27.61,0
611,11,1,3,40,35.94,0
612,0,0,1,27,23,0
612,1,0,1,31,21,0
612,2,0,1,30,45,0
612,3,0,2,40,45,0
612,4,0,1,50,45,0
612,5,0,1,55,42,0
612,6,1,3,50,42,0
612,7,1,3,30,39.2,0
612,8,1,4,31.89,31.89,0
612,9,1,3,35.34,28.89,0
612,10,1,4,35.48,31.89,0
612,11,1,3,44.79,38.85,0
612,12,1,3,37.97,34.79,0
613,0,0,1,27,23,0
613,1,0,1,31,21,0
613,2,0,1,30,45,0
613,3,0,3,40,45,0
613,4,0,1,50,45,0
613,5,0,1,55,42,0
613,6,1,3,30,40.22,0
613,7,1,3,32.66,33.3,0
613,8,1,3,50,42,0
613,9,1,4,44.61,38.73,0
613,10,1,3,36.57,31.13,0
613,11,1,3,35.75,35.06,0
613,12,1,3,38.28,33.81,0
614,0,0,2,27,23,0
614,1,0,1,31,21,0
614,2,0,1,30,45,0
614,3,0,1,40,45,0
614,4,0,1,50,45,0
614,5,0,1,55,42,0
614,6,1,3,30,34.42,0
614,7,1,3,30.55,28.79,0
614,8,1,3,50,42,0
614,9,1,4,40,35.94,0
614,10,1,3,36.18,30.42,0
614,11,1,3,37.39,32.93,0
615,0,0,2,27,23,0
615,1,0,1,31,21,0
615,2,0,1,30,45,0
615,3,0,1,40,45,0
615,4,0,1,50,45,0
615,5,0,1,55,42,0
615,6,1,3,30,33.45,0
615,7,1,4,29.95,28.42,0
615,8,1,3,50,42,0
615,9,1,3,40,35.94,0
615,10,1,3,33.46,25.47,0
615,11,1,3,34.5,29.27,0
616,0,0,3,27,23,0
616,1,0,1,31,21,0
616,2,0,1,30,45,0
616,3,0,1,40,45,0
616,4,0,1,50,45,0
616,5,0,1,55,42,0
616,6,1,3,30,34.08,0
616,7,1,3,32.7,24.09,0
616,8,1,3,29.01,26.15,0
616,9,1,3,50,42,0
616,10,1,3,33.62,28.21,0
616,11,1,3,40,35.94,0
617,0,0,2,27,23,0
617,1,0,1,31,21,0
617,2,0,1,30,45,0
617,3,0,1,40,45,0
617,4,0,1,50,45,0
617,5,0,1,55,42,0
617,6,1,3,30,34.04,0
617,7,1,4,29.52,28.17,0
617,8,1,3,50,42,0
617,9,1,3,32.2,23.19,0
617,10,1,3,34.72,29.54,0
617,11,1,3,40,35.94,0
618,0,0,1,27,23,0
618,1,0,1,31,21,0
618,2,0,1,30,45,0
618,3,0,2,40,45,0
618,4,0,1,50,45,0
618,5,0,1,55,42,0
618,6,1,3,30,40.82,0
618,7,1,4,32.22,32.49,0
618,8,1,3,36.01,30.11,0
618,9,1,4,50,42,0
618,10,1,3,36.31,32.99,0
618,11,1,4,37.72,34.56,0
618,12,1,3,42.95,41.73,0
618,13,1,3,48.25,39.75,0
619,0,0,2,27,23,0
619,1,0,1,31,21,0
619,2,0,1,30,45,0
619,3,0,1,40,45,0
619,4,0,1,50,45,0
619,5,0,1,55,42,0
619,6,1,3,30,34.18,0
619,7,1,3,50,42,0
619,8,1,4,40,35.94,0
619,9,1,3,30.6,29.58,0
619,10,1,3,28.85,25.94,0
619,11,1,3,35.09,28.44,0
620,0,0,2,27,23,0
620,1,0,1,31,21,0
620,2,0,1,30,45,0
620,3,0,1,40,45,0
620,4,0,1,50,45,0
620,5,0,1,55,42,0
620,6,1,3,30,34.41,0
620,7,1,3,50,42,0
620,8,1,4,30.6,28.82,0
620,9,1,3,32.83,24.33,0
620,10,1,3,33.6,28.19,0
620,11,1,3,40,35.94,0
621,0,0,2,27,23,0
621,1,0,1,31,21,0
621,2,0,1,30,45,0
621,3,0,1,40,45,0
621,4,0,1,50,45,0
621,5,0,1,55,42,0
621,6,1,3,30,33.21,0
621,7,1,3,33.11,30.34,0
621,8,1,3,50,42,0
621,9,1,4,40,35.94,0
621,10,1,3,34.26,26.92,0
621,11,1,3,37.58,33.05,0
622,0,0,3,27,23,0
622,1,0,1,31,21,0
622,2,0,1,30,45,0
622,3,0,1,40,45,0
622,4,0,1,50,45,0
622,5,0,1,55,42,0
622,6,1,3,50,42,0
622,7,1,3,30,34.26,0
622,8,1,3,33.17,24.95,0
622,9,1,3,40,35.94,0
622,10,1,3,34.33,28.29,0
622,11,1,3,37.34,32.72,0
623,0,0,2,27,23,0
623,1,0,1,31,21,0
623,2,0,1,30,45,0
623,3,0,2,40,45,0
623,4,0,1,50,45,0
623,5,0,1,55,42,0
623,6,1,3,30,33.52,0
623,7,1,3,50,42,0
623,8,1,4,29.8,28.34,0
623,9,1,3,36.45,30.9,0
623,10,1,3,41.78,37.02,0
623,11,1,3,32.93,35.36,0
623,12,1,3,41.53,39.02,0
624,0,0,3,27,23,0
624,1,0,1,31,21,0
624,2,0,1,30,45,0
624,3,0,1,40,45,0
624,4,0,1,50,45,0
624,5,0,1,55,42,0
624,6,1,3,30,34.39,0
624,7,1,3,50,42,0
624,8,1,4,35.89,29.9,0
624,9,1,3,43.53,38.08,0
624,10,1,3,40,35.47,0
624,11,1,3,30.73,29.21,0
624,12,1,3,38.62,33.86,0
625,0,0,1,27,23,0
625,1,0,2,31,21,0
625,2,0,1,30,45,0
625,3,0,3,40,45,0
625,4,0,1,50,45,0
625,5,0,1,55,42,0
625,6,1,3,50,42,0
625,7,1,3,30,39.66,0
625,8,1,3,31.74,31.62,0
625,9,1,3,45.39,39.21,0
625,10,1,3,41.33,38.41,0
625,11,1,4,39.31,36.1,0
625,12,1,3,34.28,28.59,0
625,13,1,3,33.74,26.42,0
626,0,0,2,27,23,0
626,1,0,1,31,21,0
626,2,0,1,30,45,0
626,3,0,1,40,45,0
626,4,0,1,50,45,0
626,5,0,1,55,42,0
626,6,1,3,30,34.6,0
626,7,1,3,50,42,0
626,8,1,4,29.59,28.21,0
626,9,1,3,33.99,26.43,0
626,10,1,3,37.11,32.44,0
626,11,1,3,40,35.94,0
627,0,0,2,27,23,0
627,1,0,1,31,21,0
627,2,0,1,30,45,0
627,3,0,1,40,45,0
627,4,0,1,50,45,0
627,5,0,1,55,42,0
627,6,1,3,30,34.57,0
627,7,1,3,50,42,0
627,8,1,4,29.97,28.44,0
627,9,1,3,33.7,25.91,0
627,10,1,3,40,35.94,0
627,11,1,3,33.98,28.64,0
628,0,0,3,27,23,0
628,1,0,1,31,21,0
628,2,0,1,30,45,0
628,3,0,1,40,45,0
628,4,0,1,50,45,0
628,5,0,1,55,42,0
628,6,1,3,30,33.06,0
628,7,1,3,50,42,0
628,8,1,3,40,35.94,0
628,9,1,3,32.09,22.99,0
628,10,1,3,32.52,26.87,0
628,11,1,3,29.06,25.71,0
629,0,0,1,27,23,0
629,1,0,1,31,21,0
629,2,0,1,30,45,0
629,3,0,2,40,45,0
629,4,0,1,50,45,0
629,5,0,1,55,42,0
629,6,1,4,50,42,0
629,7,1,3,30,39.43,0
629,8,1,4,32.47,32.95,0
629,9,1,3,33.8,26.08,0
629,10,1,3,38.77,40.41,0
629,11,1,3,36.84,33.89,0
629,12,1,3,40.05,37.44,0
630,0,0,3,27,23,0
630,1,0,1,31,21,0
630,2,0,1,30,45,0
630,3,0,1,40,45,0
630,4,0,1,50,45,0
630,5,0,1,55,42,0
630,6,1,3,30,34.25,0
630,7,1,3,32.74,24.17,0
630,8,1,3,29.79,26.64,0
630,9,1,3,33.91,28.55,0
630,10,1,3,50,42,0
630,11,1,3,40,35.94,0
631,0,0,2,27,23,0
631,1,0,2,31,21,0
631,2,0,1,30,45,0
631,3,0,1,40,45,0
631,4,0,1,50,45,0
631,5,0,1,55,42,0
631,6,1,3,30,34.31,0
631,7,1,3,30.89,28.99,0
631,8,1,3,50,42,0
631,9,1,4,40,35.94,0
631,10,1,3,34.64,31.27,0
631,11,1,3,31.59,34.02,0
631,12,1,3,35.56,30.61,0
632,0,0,3,27,23,0
632,1,0,1,31,21,0
632,2,0,1,30,45,0
632,3,0,1,40,45,0
632,4,0,1,50,45,0
632,5,0,1,55,42,0
632,6,1,3,30,33.94,0
632,7,1,3,50,42,0
632,8,1,3,40,35.94,0
632,9,1,3,32.35,23.46,0
632,10,1,3,31.02,27.48,0
632,11,1,3,34.24,28.96,0
633,0,0,3,27,23,0
633,1,0,1,31,21,0
633,2,0,1,30,45,0
633,3,0,1,40,45,0
633,4,0,1,50,45,0
633,5,0,1,55,42,0
633,6,1,3,34.12,26.68,0
633,7,1,3,30,33.87,0
633,8,1,3,50,42,0
633,9,1,3,29.23,26.1,0
633,10,1,3,34.17,28.88,0
633,11,1,3,40,35.94,0
634,0,0,1,27,23,0
634,1,0,2,31,21,0
634,2,0,1,30,45,0
634,3,0,1,40,45,0
634,4,0,1,50,45,0
634,5,0,1,55,42,0
634,6,1,4,28.37,25.49,0
634,7,1,3,30,35.06,0
634,8,1,3,29.58,27.54,0
634,9,1,3,50,42,0
634,10,1,3,34.16,28.86,0
634,11,1,3,40,35.94,0
635,0,0,2,27,23,0
635,1,0,1,31,21,0
635,2,0,2,30,45,0
635,3,0,1,40,45,0
635,4,0,1,50,45,0
635,5,0,1,55,42,0
635,6,1,3,32.01,22.83,0
635,7,1,3,50,42,0
635,8,1,3,31.57,26.67,0
635,9,1,4,40,42.31,0
635,10,1,3,40.27,36.1,0
635,11,1,4,38.26,35.52,0
635,12,1,3,32.87,36.79,0
635,13,1,3,35.41,33.65,0
636,0,0,2,27,23,0
636,1,0,1,31,21,0
636,2,0,1,30,45,0
636,3,0,1,40,45,0
636,4,0,1,50,45,0
636,5,0,1,55,42,0
636,6,1,4,34.73,27.78,0
636,7,1,3,30,33.37,0
636,8,1,3,50,42,0
636,9,1,3,36.38,37.13,0
636,10,1,3,40.97,36.53,0
636,11,1,3,40,38.89,0
637,0,0,2,27,23,0
637,1,0,1,31,21,0
637,2,0,1,30,45,0
637,3,0,1,40,45,0
637,4,0,1,50,45,0
637,5,0,1,55,42,0
637,6,1,3,50,42,0
637,7,1,3,30,33.68,0
637,8,1,3,40,35.94,0
637,9,1,4,30.83,28.96,0
637,10,1,3,32.11,23.02,0
637,11,1,3,34.95,29.82,0
638,0,0,3,27,23,0
638,1,0,1,31,21,0
638,2,0,1,30,45,0
638,3,0,1,40,45,0
638,4,0,1,50,45,0
638,5,0,1,55,42,0
638,6,1,3,50,42,0
638,7,1,3,30,33.65,0
638,8,1,3,32.91,24.48,0
638,9,1,3,31.68,28.92,0
638,10,1,3,40,35.94,0
638,11,1,3,36.44,31.62,0
639,0,0,1,27,23,0
639,1,0,1,31,21,0
639,2,0,1,30,45,0
639,3,0,2,40,45,0
639,4,0,1,50,45,0
639,5,0,1,55,42,0
639,6,1,3,50,42,0
639,7,1,3,30,39.76,0
639,8,1,3,30.2,28.81,0
639,9,1,4,39.84,35.84,0
639,10,1,3,35.16,28.57,0
639,11,1,3,38.02,33.54,0
640,0,0,3,27,23,0
640,1,0,1,31,21,0
640,2,0,1,30,45,0
640,3,0,1,40,45,0
640,4,0,1,50,45,0
640,5,0,1,55,42,0
640,6,1,3,30,33.91,0
640,7,1,3,32.57,23.85,0
640,8,1,3,30.66,28.5,0
640,9,1,3,50,42,0
640,10,1,3,36.76,32.01,0
640,11,1,3,40,35.94,0
641,0,0,1,27,23,0
641,1,0,1,31,21,0
641,2,0,1,30,45,0
641,3,0,2,40,45,0
641,4,0,1,50,45,0
641,5,0,1,55,42,0
641,6,1,3,50,42,0
641,7,1,3,30,38.88,0
641,8,1,4,29.63,27.78,0
641,9,1,3,34.81,27.92,0
641,10,1,3,40.31,36.13,0
641,11,1,3,35.41,30.12,0
642,0,0,1,27,23,0
642,1,0,1,31,21,0
642,2,0,1,30,45,0
642,3,0,2,40,45,0
642,4,0,1,50,45,0
642,5,0,1,55,42,0
642,6,1,3,50,42,0
642,7,1,4,30,41.75,0
642,8,1,3,31.94,31.98,0
642,9,1,3,36.67,38.77,0
642,10,1,4,36.51,36.63,0
642,11,1,3,34.31,27.01,0
642,12,1,3,40.05,35.97,0
643,0,0,1,27,23,0
643,1,0,3,31,21,0
643,2,0,1,30,45,0
643,3,0,2,40,45,0
643,4,0,1,50,45,0
643,5,0,1,55,42,0
643,6,1,3,30,40.5,0
643,7,1,3,31.15,30.54,0
643,8,1,4,50,42,0
643,9,1,4,39.38,39.02,0
643,10,1,3,33.32,31.82,0
643,11,1,3,45.46,39.08,0
643,12,1,3,37.72,35.53,0
643,13,1,4,39.55,34.54,0
643,14,1,3,35.52,28.68,0
643,15,1,3,37.29,30.33,0
644,0,0,2,27,23,0
644,1,0,1,31,21,0
644,2,0,1,30,45,0
644,3,0,1,40,45,0
644,4,0,1,50,45,0
644,5,0,1,55,42,0
644,6,1,3,50,42,0
644,7,1,3,30,33.36,0
644,8,1,3,40,35.94,0
644,9,1,4,29.29,28.03,0
644,10,1,3,36.25,30.55,0
644,11,1,3,38.1,33.64,0
645,0,0,2,27,23,0
645,1,0,2,31,21,0
645,2,0,1,30,45,0
645,3,0,1,40,45,0
645,4,0,1,50,45,0
645,5,0,1,55,42,0
645,6,1,3,30,33.53,0
645,7,1,3,29.9,28.39,0
645,8,1,3,50,42,0
645,9,1,3,40,35.94,0
645,10,1,4,37.65,33.09,0
645,11,1,3,33.99,29.74,0
645,12,1,3,36.89,29.44,0
646,0,0,2,27,23,0
646,1,0,1,31,21,0
646,2,0,1,30,45,0
646,3,0,1,40,45,0
646,4,0,1,50,45,0
646,5,0,1,55,42,0
646,6,1,3,30,34.59,0
646,7,1,4,29.91,28.4,0
646,8,1,3,50,42,0
646,9,1,3,40,35.94,0
646,10,1,3,34.28,26.96,0
646,11,1,3,34.59,29.38,0
647,0,0,2,27,23,0
647,1,0,1,31,21,0
647,2,0,1,30,45,0
647,3,0,1,40,45,0
647,4,0,1,50,45,0
647,5,0,1,55,42,0
647,6,1,3,30,33.76,0
647,7,1,3,50,42,0
647,8,1,4,29.25,28,0
647,9,1,3,32.16,23.1,0
647,10,1,3,34.05,28.73,0
647,11,1,3,40,35.94,0
648,0,0,2,27,23,0
648,1,0,1,31,21,0
648,2,0,1,30,45,0
648,3,0,1,40,45,0
648,4,0,1,50,45,0
648,5,0,1,55,42,0
648,6,1,3,32.61,23.93,0
648,7,1,3,50,42,0
648,8,1,4,40,35.94,0
648,9,1,3,30,38.65,0
648,10,1,3,33.63,28.54,0
648,11,1,3,30.65,27.32,0
649,0,0,1,27,23,0
649,1,0,1,31,21,0
649,2,0,1,30,45,0
649,3,0,2,40,45,0
649,4,0,1,50,45,0
649,5,0,1,55,42,0
649,6,1,3,30,39.06,0
649,7,1,3,32.74,33.44,0
649,8,1,5,37.27,36.17,0
649,9,1,3,50,42,0
649,10,1,3,44.35,38.57,0
649,11,1,3,33.98,26.42,0
649,12,1,3,37.22,33.1,0
650,0,0,1,27,23,0
650,1,0,1,31,21,0
650,2,0,1,30,45,0
650,3,0,2,40,45,0
650,4,0,1,50,45,0
650,5,0,1,55,42,0
650,6,1,3,30,39.06,0
650,7,1,4,30.97,30.22,0
650,8,1,3,35.58,29.32,0
650,9,1,3,38.02,34.15,0
650,10,1,4,50,42,0
650,11,1,3,39.5,39.89,0
650,12,1,3,40.92,37.56,0
651,0,0,2,27,23,0
651,1,0,1,31,21,0
651,2,0,1,30,45,0
651,3,0,1,40,45,0
651,4,0,1,50,45,0
651,5,0,1,55,42,0
651,6,1,3,50,42,0
651,7,1,3,30,34.12,0
651,8,1,4,40,35.94,0
651,9,1,3,35.9,29.91,0
651,10,1,3,37.55,33.03,0
651,11,1,3,32.23,29.8,0
652,0,0,1,27,23,0
652,1,0,2,31,21,0
652,2,0,1,30,45,0
652,3,0,1,40,45,0
652,4,0,1,50,45,0
652,5,0,1,55,42,0
652,6,1,4,29.4,27.36,0
652,7,1,3,30,38.08,0
652,8,1,3,50,42,0
652,9,1,3,40,35.94,0
652,10,1,3,35.99,31.08,0
652,11,1,3,32.69,26.82,0
653,0,0,3,27,23,0
653,1,0,1,31,21,0
653,2,0,1,30,45,0
653,3,0,1,40,45,0
653,4,0,1,50,45,0
653,5,0,1,55,42,0
653,6,1,3,50,42,0
653,7,1,3,30,34.23,0
653,8,1,3,33.35,25.27,0
653,9,1,3,30.39,28.8,0
653,10,1,3,37.89,33.39,0
653,11,1,3,40,35.94,0
654,0,0,2,27,23,0
654,1,0,1,31,21,0
654,2,0,1,30,45,0
654,3,0,1,40,45,0
654,4,0,1,50,45,0
654,5,0,1,55,42,0
654,6,1,3,30,33.79,0
654,7,1,3,29.3,28.03,0
654,8,1,3,50,42,0
654,9,1,4,40,35.94,0
654,10,1,3,33.78,26.06,0
654,11,1,3,36.85,32.6,0
655,0,0,1,27,23,0
655,1,0,1,31,21,0
655,2,0,1,30,45,0
655,3,0,2,40,45,0
655,4,0,1,50,45,0
655,5,0,1,55,42,0
655,6,1,3,30,38.41,0
655,7,1,3,29.08,26.78,0
655,8,1,3,36.69,31.35,0
655,9,1,3,40.76,36.4,0
655,10,1,3,50,42,0
656,0,0,2,27,23,0
656,1,0,1,31,21,0
656,2,0,1,30,45,0
656,3,0,1,40,45,0
656,4,0,1,50,45,0
656,5,0,1,55,42,0
656,6,1,3,30,33.76,0
656,7,1,3,29.24,27.99,0
656,8,1,3,50,42,0
656,9,1,4,40,35.94,0
656,10,1,3,35.71,29.56,0
656,11,1,3,37.31,32.89,0
657,0,0,1,27,23,0
657,1,0,1,31,21,0
657,2,0,1,30,45,0
657,3,0,3,40,45,0
657,4,0,1,50,45,0
657,5,0,1,55,42,0
657,6,1,4,30,42.54,0
657,7,1,3,32.4,32.81,0
657,8,1,3,33.93,37.42,0
657,9,1,3,50,42,0
657,10,1,3,43.39,37.99,0
657,11,1,4,38.05,39.15,0
657,12,1,3,36.55,31.09,0
657,13,1,3,40.34,37.35,0
658,0,0,2,27,23,0
658,1,0,1,31,21,0
658,2,0,1,30,45,0
658,3,0,1,40,45,0
658,4,0,1,50,45,0
658,5,0,1,55,42,0
