graph_id,src_id,dst_id,label,train_mask,val_mask,test_mask,feat
579,1,8,4,0,0,0,8.56
579,7,8,5,0,0,0,-4.8
579,3,9,6,0,0,0,6.09
579,7,9,7,0,0,0,5
579,5,10,8,0,0,0,8.25
579,4,10,9,0,0,0,5
579,10,11,10,0,0,0,9.65
579,9,11,11,0,0,0,2.87
579,8,12,12,0,0,0,12.53
579,11,12,13,0,0,0,9.72
579,7,12,14,0,0,0,6.01
580,4,6,0,0,0,0,5
580,5,6,1,0,0,0,8.25
580,2,7,2,0,0,0,5
580,0,7,3,0,0,0,-0.6
580,3,8,4,0,0,0,5
580,6,8,5,0,0,0,9.65
580,0,9,6,0,0,0,9.14
580,1,9,7,0,0,0,-2
580,8,10,8,0,0,0,12.96
580,1,10,9,0,0,0,9.75
580,7,11,10,0,0,0,5.58
580,9,11,11,0,0,0,8.25
580,10,11,12,0,0,0,5.18
581,2,6,0,0,0,0,5
581,0,6,1,0,0,0,2.8
581,1,7,2,0,0,0,8.56
581,0,7,3,0,0,0,-3.3
581,6,8,4,0,0,0,2.42
581,0,8,5,0,0,0,8.99
581,5,9,6,0,0,0,8.25
581,4,9,7,0,0,0,5
581,3,10,8,0,0,0,5
581,9,10,9,0,0,0,9.65
581,10,11,10,0,0,0,12.96
581,7,11,11,0,0,0,5.95
581,8,11,12,0,0,0,8.12
582,1,6,0,0,0,0,8.56
582,0,6,1,0,0,0,-0.1
582,5,7,2,0,0,0,8.25
582,4,7,3,0,0,0,5
582,7,8,4,0,0,0,9.65
582,3,8,5,0,0,0,5
582,2,9,6,0,0,0,5
582,0,9,7,0,0,0,1
582,0,10,8,0,0,0,7.68
582,9,10,9,0,0,0,4.04
582,10,11,10,0,0,0,4.92
582,8,11,11,0,0,0,12.96
582,6,11,12,0,0,0,8.48
583,2,6,0,0,0,0,5
583,3,6,1,0,0,0,-1.6
583,5,7,2,0,0,0,8.25
583,4,7,3,0,0,0,5
583,0,8,4,0,0,0,8.56
583,6,8,5,0,0,0,4.59
583,3,9,6,0,0,0,5.83
583,8,9,7,0,0,0,6.41
583,1,10,8,0,0,0,8.56
583,9,10,9,0,0,0,2.6
583,10,11,10,0,0,0,6.04
583,9,11,11,0,0,0,4.89
583,7,11,12,0,0,0,9.65
584,2,6,0,0,0,0,5
584,0,6,1,0,0,0,0.7
584,0,7,2,0,0,0,7.88
584,6,7,3,0,0,0,4.33
584,4,8,4,0,0,0,5
584,5,8,5,0,0,0,8.25
584,1,9,6,0,0,0,8.56
584,7,9,7,0,0,0,-4.7
584,7,10,8,0,0,0,7.11
584,9,10,9,0,0,0,11.28
584,8,11,10,0,0,0,9.65
584,10,11,11,0,0,0,12.96
584,3,11,12,0,0,0,5
585,2,6,0,0,0,0,5
585,0,6,1,0,0,0,-2.3
585,0,7,2,0,0,0,10.81
585,6,7,3,0,0,0,7.25
585,5,8,4,0,0,0,8.25
585,4,8,5,0,0,0,5
585,8,9,6,0,0,0,9.65
585,3,9,7,0,0,0,5
585,7,10,8,0,0,0,4.82
585,9,10,9,0,0,0,12.96
585,10,11,10,0,0,0,2.4
585,1,11,11,0,0,0,0.8
585,11,12,12,0,0,0,-1.62
585,10,12,13,0,0,0,6.17
585,1,12,14,0,0,0,7.76
586,2,6,0,0,0,0,5
586,3,6,1,0,0,0,1.6
586,3,7,2,0,0,0,4.5
586,6,7,3,0,0,0,-1.3
586,6,8,4,0,0,0,5.51
586,0,8,5,0,0,0,8.56
586,5,9,6,0,0,0,8.25
586,4,9,7,0,0,0,5
586,8,10,8,0,0,0,4.45
586,1,10,9,0,0,0,8.56
586,10,11,10,0,0,0,12.49
586,7,11,11,0,0,0,4.5
586,9,11,12,0,0,0,9.65
587,4,6,0,0,0,0,5
587,5,6,1,0,0,0,8.25
587,2,7,2,0,0,0,5
587,3,7,3,0,0,0,-0.1
587,6,8,4,0,0,0,9.65
587,3,8,5,0,0,0,5.06
587,0,9,6,0,0,0,8.56
587,1,9,7,0,0,0,2.1
587,1,10,8,0,0,0,7.53
587,9,10,9,0,0,0,-2.6
587,7,11,10,0,0,0,4.95
587,9,11,11,0,0,0,9.87
587,10,12,12,0,0,0,7.34
587,11,12,13,0,0,0,6.48
587,8,12,14,0,0,0,13.06
588,1,6,0,0,0,0,8.56
588,0,6,1,0,0,0,-4.8
588,5,7,2,0,0,0,8.25
588,4,7,3,0,0,0,5
588,2,8,4,0,0,0,5
588,0,8,5,0,0,0,-3.9
588,8,9,6,0,0,0,8.81
588,0,9,7,0,0,0,16.49
588,3,10,8,0,0,0,5
588,7,10,9,0,0,0,9.65
588,6,11,10,0,0,0,5.22
588,9,11,11,0,0,0,9.62
588,10,11,12,0,0,0,12.96
589,2,6,0,0,0,0,5
589,0,6,1,0,0,0,-2.8
589,6,7,2,0,0,0,-7.73
589,3,7,3,0,0,0,-0.6
589,3,8,4,0,0,0,5.36
589,4,8,5,0,0,0,-3.3
589,5,9,6,0,0,0,8.25
589,4,9,7,0,0,0,6.98
589,8,10,8,0,0,0,4.79
589,9,10,9,0,0,0,12.92
589,0,11,10,0,0,0,11.31
589,1,11,11,0,0,0,-1.9
589,7,12,12,0,0,0,7.36
589,11,12,13,0,0,0,10.48
589,10,13,14,0,0,0,13.54
589,1,13,15,0,0,0,9.58
589,12,13,16,0,0,0,5.82
590,4,6,0,0,0,0,5
590,5,6,1,0,0,0,8.25
590,2,7,2,0,0,0,5
590,3,7,3,0,0,0,1
590,7,8,4,0,0,0,5.57
590,0,8,5,0,0,0,3.9
590,0,9,6,0,0,0,4.98
590,8,9,7,0,0,0,1.68
590,1,10,8,0,0,0,8.56
590,9,10,9,0,0,0,3.82
590,10,11,10,0,0,0,12.03
590,6,11,11,0,0,0,9.65
590,3,11,12,0,0,0,4.58
591,5,6,0,0,0,0,8.25
591,4,6,1,0,0,0,5
591,2,7,2,0,0,0,5
591,0,7,3,0,0,0,1.1
591,6,8,4,0,0,0,9.65
591,3,8,5,0,0,0,5
591,0,9,6,0,0,0,7.49
591,7,9,7,0,0,0,3.95
591,1,10,8,0,0,0,8.56
591,8,10,9,0,0,0,-3.3
591,8,11,10,0,0,0,16.25
591,10,11,11,0,0,0,11.85
591,9,11,12,0,0,0,4.82
592,4,6,0,0,0,0,5
592,5,6,1,0,0,0,8.25
592,2,7,2,0,0,0,5
592,0,7,3,0,0,0,1.9
592,6,8,4,0,0,0,9.65
592,3,8,5,0,0,0,5
592,0,9,6,0,0,0,6.72
592,7,9,7,0,0,0,3.22
592,1,10,8,0,0,0,8.56
592,9,10,9,0,0,0,-1.7
592,8,11,10,0,0,0,12.96
592,9,11,11,0,0,0,6.39
592,10,11,12,0,0,0,7.75
593,2,6,0,0,0,0,5
593,0,6,1,0,0,0,0.7
593,5,7,2,0,0,0,8.25
593,4,7,3,0,0,0,5
593,6,8,4,0,0,0,4.33
593,0,8,5,0,0,0,7.88
593,1,9,6,0,0,0,8.56
593,8,9,7,0,0,0,-3.3
593,7,10,8,0,0,0,9.65
593,3,10,9,0,0,0,5
593,8,11,10,0,0,0,7.63
593,10,11,11,0,0,0,12.96
593,9,11,12,0,0,0,8.09
594,4,6,0,0,0,0,5
594,5,6,1,0,0,0,8.25
594,2,7,2,0,0,0,5
594,0,7,3,0,0,0,-0.3
594,1,8,4,0,0,0,8.56
594,0,8,5,0,0,0,-2
594,7,9,6,0,0,0,5.29
594,0,9,7,0,0,0,10.35
594,8,10,8,0,0,0,7.29
594,9,10,9,0,0,0,6.77
594,3,11,10,0,0,0,5
594,6,11,11,0,0,0,9.65
594,10,11,12,0,0,0,12.96
595,2,6,0,0,0,0,5
595,0,6,1,0,0,0,-3.5
595,0,7,2,0,0,0,11.98
595,6,7,3,0,0,0,8.43
595,5,8,4,0,0,0,8.25
595,4,8,5,0,0,0,5
595,8,9,6,0,0,0,9.65
595,3,9,7,0,0,0,5
595,1,10,8,0,0,0,8.56
595,9,10,9,0,0,0,4.3
595,7,11,10,0,0,0,4.82
595,10,11,11,0,0,0,4.29
595,9,11,12,0,0,0,8.7
596,2,6,0,0,0,0,5
596,0,6,1,0,0,0,-3.9
596,0,7,2,0,0,0,12.4
596,6,7,3,0,0,0,8.81
596,5,8,4,0,0,0,8.25
596,4,8,5,0,0,0,5
596,3,9,6,0,0,0,5
596,8,9,7,0,0,0,9.65
596,1,10,8,0,0,0,8.56
596,9,10,9,0,0,0,0.6
596,7,11,10,0,0,0,4.82
596,10,11,11,0,0,0,7.96
596,9,11,12,0,0,0,12.37
597,2,6,0,0,0,0,5
597,0,6,1,0,0,0,4.9
597,5,7,2,0,0,0,8.25
597,4,7,3,0,0,0,5
597,6,8,4,0,0,0,1.44
597,0,8,5,0,0,0,0.3
597,3,9,6,0,0,0,5
597,7,9,7,0,0,0,9.65
597,9,10,8,0,0,0,12.96
597,8,10,9,0,0,0,1.59
597,0,11,10,0,0,0,3.61
597,10,11,11,0,0,0,-4.6
597,1,12,12,0,0,0,8.56
597,11,12,13,0,0,0,-3.5
597,12,13,14,0,0,0,9.2
597,10,13,15,0,0,0,16.55
597,11,13,16,0,0,0,9.92
598,2,6,0,0,0,0,5
598,0,6,1,0,0,0,0.6
598,0,7,2,0,0,0,7.97
598,6,7,3,0,0,0,4.43
598,1,8,4,0,0,0,8.56
598,7,8,5,0,0,0,-1.5
598,5,9,6,0,0,0,8.25
598,4,9,7,0,0,0,5
598,9,10,8,0,0,0,9.65
598,3,10,9,0,0,0,5
598,10,11,10,0,0,0,12.96
598,8,11,11,0,0,0,9.38
598,7,11,12,0,0,0,5.07
599,4,6,0,0,0,0,5
599,5,6,1,0,0,0,8.25
599,2,7,2,0,0,0,5
599,0,7,3,0,0,0,-0.4
599,3,8,4,0,0,0,5
599,6,8,5,0,0,0,9.65
599,7,9,6,0,0,0,5.39
599,0,9,7,0,0,0,8.95
599,1,10,8,0,0,0,8.56
599,9,10,9,0,0,0,0.1
599,9,11,10,0,0,0,4.74
599,10,11,11,0,0,0,8.6
599,8,11,12,0,0,0,12.96
600,1,6,0,0,0,0,8.56
600,0,6,1,0,0,0,-0.4
600,2,7,2,0,0,0,5
600,0,7,3,0,0,0,2
600,5,8,4,0,0,0,8.25
600,4,8,5,0,0,0,5
600,3,9,6,0,0,0,5
600,8,9,7,0,0,0,9.65
600,6,10,8,0,0,0,8.24
600,9,10,9,0,0,0,12.96
600,10,11,10,0,0,0,5.22
600,7,11,11,0,0,0,3.13
600,0,11,12,0,0,0,6.96
601,2,6,0,0,0,0,5
601,0,6,1,0,0,0,-2.6
601,1,7,2,0,0,0,8.56
601,0,7,3,0,0,0,1.3
601,4,8,4,0,0,0,5
601,5,8,5,0,0,0,8.25
601,3,9,6,0,0,0,5
601,8,9,7,0,0,0,9.65
601,7,10,8,0,0,0,9.76
601,9,10,9,0,0,0,12.96
601,6,11,10,0,0,0,7.53
601,10,11,11,0,0,0,3.53
601,0,11,12,0,0,0,9.97
602,2,6,0,0,0,0,5
602,0,6,1,0,0,0,2.9
602,1,7,2,0,0,0,8.56
602,0,7,3,0,0,0,-1
602,4,8,4,0,0,0,5
602,5,8,5,0,0,0,8.25
602,0,9,6,0,0,0,6.65
602,6,9,7,0,0,0,2.34
602,9,10,8,0,0,0,5.82
602,7,10,9,0,0,0,7.79
602,8,11,10,0,0,0,9.65
602,10,11,11,0,0,0,12.96
602,3,11,12,0,0,0,5
603,2,6,0,0,0,0,5
603,0,6,1,0,0,0,1.8
603,5,7,2,0,0,0,8.25
603,4,7,3,0,0,0,5
603,0,8,4,0,0,0,6.82
603,6,8,5,0,0,0,3.31
603,1,9,6,0,0,0,8.56
603,8,9,7,0,0,0,-3.5
603,9,10,8,0,0,0,11.33
603,8,10,9,0,0,0,5.13
603,7,11,10,0,0,0,9.65
603,10,11,11,0,0,0,12.96
603,3,11,12,0,0,0,5
604,2,6,0,0,0,0,5
604,0,6,1,0,0,0,-4.5
604,6,7,2,0,0,0,9.41
604,0,7,3,0,0,0,12.98
604,5,8,4,0,0,0,8.25
604,4,8,5,0,0,0,5
604,1,9,6,0,0,0,8.56
604,7,9,7,0,0,0,0.1
604,8,10,8,0,0,0,9.65
604,9,10,9,0,0,0,-0.5
604,3,11,10,0,0,0,5
604,10,11,11,0,0,0,10.13
604,9,12,12,0,0,0,9.11
604,7,12,13,0,0,0,4.73
604,11,12,14,0,0,0,13.46
605,2,6,0,0,0,0,5
605,0,6,1,0,0,0,0.9
605,5,7,2,0,0,0,8.25
605,4,7,3,0,0,0,5
605,7,8,4,0,0,0,9.65
605,3,8,5,0,0,0,5
605,1,9,6,0,0,0,8.56
605,8,9,7,0,0,0,3.1
605,8,10,8,0,0,0,9.89
605,9,10,9,0,0,0,5.47
605,0,11,10,0,0,0,7.68
605,6,11,11,0,0,0,4.14
605,10,11,12,0,0,0,4.82
606,2,6,0,0,0,0,5
606,0,6,1,0,0,0,-1.2
606,6,7,2,0,0,0,-6.17
606,3,7,3,0,0,0,-3.9
606,5,8,4,0,0,0,8.25
606,4,8,5,0,0,0,5
606,1,9,6,0,0,0,8.56
606,0,9,7,0,0,0,2.7
606,8,10,8,0,0,0,9.65
606,9,10,9,0,0,0,11.07
606,0,11,10,0,0,0,7.41
606,10,11,11,0,0,0,0.2
606,10,12,12,0,0,0,4.49
606,11,12,13,0,0,0,0.6
606,12,13,14,0,0,0,4.55
606,3,13,15,0,0,0,7.48
606,11,14,16,0,0,0,6.94
606,13,14,17,0,0,0,5.25
606,7,14,18,0,0,0,5.63
607,2,6,0,0,0,0,5
607,0,6,1,0,0,0,1.4
607,1,7,2,0,0,0,8.56
607,0,7,3,0,0,0,-3.8
607,6,8,4,0,0,0,3.67
607,0,8,5,0,0,0,10.22
607,5,9,6,0,0,0,8.25
607,4,9,7,0,0,0,5
607,8,10,8,0,0,0,8.51
607,7,10,9,0,0,0,6.67
607,10,11,10,0,0,0,12.96
607,3,11,11,0,0,0,5
607,9,11,12,0,0,0,9.65
608,5,6,0,0,0,0,8.25
608,4,6,1,0,0,0,5
608,2,7,2,0,0,0,5
608,0,7,3,0,0,0,3.7
608,6,8,4,0,0,0,9.65
608,3,8,5,0,0,0,5
608,1,9,6,0,0,0,8.56
608,8,9,7,0,0,0,-2.3
608,8,10,8,0,0,0,15.25
608,9,10,9,0,0,0,10.85
608,10,11,10,0,0,0,4.82
608,0,11,11,0,0,0,5.04
608,7,11,12,0,0,0,1.72
609,5,6,0,0,0,0,8.25
609,4,6,1,0,0,0,5
609,2,7,2,0,0,0,5
609,0,7,3,0,0,0,2.1
609,0,8,4,0,0,0,6.53
609,7,8,5,0,0,0,3.03
609,1,9,6,0,0,0,8.56
609,8,9,7,0,0,0,-2.3
609,8,10,8,0,0,0,5.4
609,9,10,9,0,0,0,9.87
609,3,11,10,0,0,0,5
609,10,11,11,0,0,0,12.96
609,6,11,12,0,0,0,9.65
610,2,6,0,0,0,0,5
610,0,6,1,0,0,0,-4
610,1,7,2,0,0,0,8.56
610,0,7,3,0,0,0,-1.8
610,0,8,4,0,0,0,14.07
610,6,8,5,0,0,0,8.91
610,5,9,6,0,0,0,8.25
610,4,9,7,0,0,0,5
610,7,10,8,0,0,0,7.01
610,8,10,9,0,0,0,6.62
610,3,11,10,0,0,0,5
610,10,11,11,0,0,0,12.96
610,9,11,12,0,0,0,9.65
611,2,6,0,0,0,0,5
611,0,6,1,0,0,0,1.9
611,1,7,2,0,0,0,8.56
611,0,7,3,0,0,0,-2.9
611,6,8,4,0,0,0,3.21
611,0,8,5,0,0,0,8.85
611,5,9,6,0,0,0,8.25
611,4,9,7,0,0,0,5
611,8,10,8,0,0,0,7.56
611,7,10,9,0,0,0,7.28
611,10,11,10,0,0,0,12.96
611,3,11,11,0,0,0,5
611,9,11,12,0,0,0,9.65
612,4,6,0,0,0,0,5
612,5,6,1,0,0,0,8.25
612,2,7,2,0,0,0,5
612,3,7,3,0,0,0,-1.3
612,0,8,4,0,0,0,8.56
612,7,8,5,0,0,0,4.49
612,1,9,6,0,0,0,8.56
612,8,9,7,0,0,0,-4.8
612,8,10,8,0,0,0,8.87
612,9,10,9,0,0,0,10.67
612,6,11,10,0,0,0,9.65
612,10,11,11,0,0,0,0.8
612,11,12,12,0,0,0,8.85
612,3,12,13,0,0,0,5.76
612,10,12,14,0,0,0,13.41
613,2,6,0,0,0,0,5
613,3,6,1,0,0,0,-1.8
613,6,7,2,0,0,0,4.53
613,0,7,3,0,0,0,8.56
613,4,8,4,0,0,0,5
613,5,8,5,0,0,0,8.25
613,8,9,6,0,0,0,9.65
613,3,9,7,0,0,0,0.9
613,1,10,8,0,0,0,8.56
613,9,10,9,0,0,0,-2.3
613,7,11,10,0,0,0,6.62
613,3,11,11,0,0,0,5.49
613,10,12,12,0,0,0,10.77
613,11,12,13,0,0,0,4.01
613,9,12,14,0,0,0,11.9
614,2,6,0,0,0,0,5
614,0,6,1,0,0,0,1.4
614,0,7,2,0,0,0,7.21
614,6,7,3,0,0,0,3.66
614,4,8,4,0,0,0,5
614,5,8,5,0,0,0,8.25
614,8,9,6,0,0,0,9.65
614,3,9,7,0,0,0,5
614,1,10,8,0,0,0,8.56
614,9,10,9,0,0,0,3
614,9,11,10,0,0,0,9.98
614,10,11,11,0,0,0,5.58
614,7,11,12,0,0,0,4.82
615,2,6,0,0,0,0,5
615,0,6,1,0,0,0,-0.2
615,6,7,2,0,0,0,5.19
615,0,7,3,0,0,0,8.75
615,5,8,4,0,0,0,8.25
615,4,8,5,0,0,0,5
615,8,9,6,0,0,0,9.65
615,3,9,7,0,0,0,5
615,1,10,8,0,0,0,8.56
615,7,10,9,0,0,0,-2.2
615,9,11,10,0,0,0,12.96
615,7,11,11,0,0,0,5.91
615,10,11,12,0,0,0,9.24
616,2,6,0,0,0,0,5
616,0,6,1,0,0,0,-4.4
616,1,7,2,0,0,0,8.56
616,0,7,3,0,0,0,-2.6
616,6,8,4,0,0,0,9.32
616,0,8,5,0,0,0,14.52
616,5,9,6,0,0,0,8.25
616,4,9,7,0,0,0,5
616,8,10,8,0,0,0,7.32
616,7,10,9,0,0,0,7.19
616,10,11,10,0,0,0,12.96
616,3,11,11,0,0,0,5
616,9,11,12,0,0,0,9.65
617,2,6,0,0,0,0,5
617,0,6,1,0,0,0,-2.2
617,6,7,2,0,0,0,7.15
617,0,7,3,0,0,0,10.71
617,4,8,4,0,0,0,5
617,5,8,5,0,0,0,8.25
617,1,9,6,0,0,0,8.56
617,7,9,7,0,0,0,-1.4
617,7,10,8,0,0,0,4.95
617,9,10,9,0,0,0,9.39
617,10,11,10,0,0,0,12.96
617,3,11,11,0,0,0,5
617,8,11,12,0,0,0,9.65
618,2,6,0,0,0,0,5
618,3,6,1,0,0,0,-1.3
618,6,7,2,0,0,0,4.66
618,0,7,3,0,0,0,8.56
618,1,8,4,0,0,0,8.56
618,7,8,5,0,0,0,-3.7
618,5,9,6,0,0,0,8.25
618,4,9,7,0,0,0,5
618,7,10,8,0,0,0,8.52
618,8,10,9,0,0,0,9.52
618,10,11,10,0,0,0,14.13
618,3,11,11,0,0,0,5.63
618,9,12,12,0,0,0,4.5
618,11,12,13,0,0,0,1.8
618,12,13,14,0,0,0,-3.67
618,11,13,15,0,0,0,8.02
618,9,13,16,0,0,0,6.11
619,2,6,0,0,0,0,5
619,0,6,1,0,0,0,1.7
619,4,7,2,0,0,0,5
619,5,7,3,0,0,0,8.25
619,7,8,4,0,0,0,9.65
619,3,8,5,0,0,0,5
619,6,9,6,0,0,0,3.39
619,8,9,7,0,0,0,3.7
619,9,10,8,0,0,0,6.03
619,0,10,9,0,0,0,6.92
619,10,11,10,0,0,0,1.14
619,1,11,11,0,0,0,8.56
619,8,11,12,0,0,0,9.47
620,2,6,0,0,0,0,5
620,0,6,1,0,0,0,1.5
620,5,7,2,0,0,0,8.25
620,4,7,3,0,0,0,5
620,6,8,4,0,0,0,3.57
620,0,8,5,0,0,0,7.11
620,1,9,6,0,0,0,8.56
620,8,9,7,0,0,0,-4.2
620,8,10,8,0,0,0,6.13
620,9,10,9,0,0,0,11.49
620,3,11,10,0,0,0,5
620,10,11,11,0,0,0,12.96
620,7,11,12,0,0,0,9.65
621,2,6,0,0,0,0,5
621,0,6,1,0,0,0,4.1
621,6,7,2,0,0,0,1.57
621,0,7,3,0,0,0,4.64
621,5,8,4,0,0,0,8.25
621,4,8,5,0,0,0,5
621,3,9,6,0,0,0,5
621,8,9,7,0,0,0,9.65
621,1,10,8,0,0,0,8.56
621,9,10,9,0,0,0,0.7
621,9,11,10,0,0,0,12.27
621,10,11,11,0,0,0,7.86
621,7,11,12,0,0,0,4.82
622,5,6,0,0,0,0,8.25
622,4,6,1,0,0,0,5
622,2,7,2,0,0,0,5
622,0,7,3,0,0,0,4.9
622,1,8,4,0,0,0,8.56
622,0,8,5,0,0,0,-1.8
622,6,9,6,0,0,0,9.65
622,3,9,7,0,0,0,5
622,8,10,8,0,0,0,7.36
622,0,10,9,0,0,0,5.65
622,7,11,10,0,0,0,1.29
622,10,11,11,0,0,0,12.42
622,9,11,12,0,0,0,12.96
623,2,6,0,0,0,0,5
623,0,6,1,0,0,0,-0.8
623,5,7,2,0,0,0,8.25
623,4,7,3,0,0,0,5
623,6,8,4,0,0,0,5.77
623,0,8,5,0,0,0,9.34
623,1,9,6,0,0,0,8.56
623,8,9,7,0,0,0,3.9
623,7,10,8,0,0,0,9.65
623,9,10,9,0,0,0,11.81
623,8,11,10,0,0,0,1.2
623,3,11,11,0,0,0,1.6
623,11,12,12,0,0,0,-0.5
623,3,12,13,0,0,0,3.83
623,10,12,14,0,0,0,3.94
624,2,6,0,0,0,0,5
624,0,6,1,0,0,0,1.8
624,5,7,2,0,0,0,8.25
624,4,7,3,0,0,0,5
624,1,8,4,0,0,0,8.56
624,0,8,5,0,0,0,0.5
624,7,9,6,0,0,0,9.65
624,8,9,7,0,0,0,-4.8
624,3,10,8,0,0,0,5
624,9,10,9,0,0,0,14.33
624,0,11,10,0,0,0,6.36
624,6,11,11,0,0,0,3.29
624,11,12,12,0,0,0,4.33
624,8,12,13,0,0,0,13.74
624,10,12,14,0,0,0,17.76
625,4,6,0,0,0,0,5
625,5,6,1,0,0,0,8.25
625,2,7,2,0,0,0,5
625,3,7,3,0,0,0,-1.1
625,7,8,4,0,0,0,4.59
625,0,8,5,0,0,0,8.56
625,6,9,6,0,0,0,9.65
625,3,9,7,0,0,0,-3.9
625,3,10,8,0,0,0,8.54
625,9,10,9,0,0,0,11.11
625,8,11,10,0,0,0,5.92
625,10,11,11,0,0,0,13.99
625,1,12,12,0,0,0,-5
625,11,12,13,0,0,0,-2.4
625,1,13,14,0,0,0,13.55
625,12,13,15,0,0,0,2.68
625,11,13,16,0,0,0,10.95
626,2,6,0,0,0,0,5
626,0,6,1,0,0,0,-1.7
626,5,7,2,0,0,0,8.25
626,4,7,3,0,0,0,5
626,6,8,4,0,0,0,6.66
626,0,8,5,0,0,0,10.22
626,1,9,6,0,0,0,8.56
626,8,9,7,0,0,0,-0.2
626,9,10,8,0,0,0,8.54
626,8,10,9,0,0,0,4.95
626,10,11,10,0,0,0,12.96
626,3,11,11,0,0,0,5
626,7,11,12,0,0,0,9.65
627,2,6,0,0,0,0,5
627,0,6,1,0,0,0,-0.1
627,5,7,2,0,0,0,8.25
627,4,7,3,0,0,0,5
627,6,8,4,0,0,0,5.1
627,0,8,5,0,0,0,8.66
627,1,9,6,0,0,0,8.56
627,8,9,7,0,0,0,-3.8
627,3,10,8,0,0,0,5
627,7,10,9,0,0,0,9.65
627,10,11,10,0,0,0,12.96
627,9,11,11,0,0,0,9.68
627,8,11,12,0,0,0,7.28
628,2,6,0,0,0,0,5
628,0,6,1,0,0,0,-3.9
628,5,7,2,0,0,0,8.25
628,4,7,3,0,0,0,5
628,7,8,4,0,0,0,9.65
628,3,8,5,0,0,0,5
628,1,9,6,0,0,0,8.56
628,0,9,7,0,0,0,-3.3
628,8,10,8,0,0,0,12.96
628,9,10,9,0,0,0,7.55
628,10,11,10,0,0,0,7.83
628,6,11,11,0,0,0,8.81
628,0,11,12,0,0,0,14.11
629,4,6,0,0,0,0,5
629,5,6,1,0,0,0,8.25
629,2,7,2,0,0,0,5
629,3,7,3,0,0,0,-1.8
629,7,8,4,0,0,0,4.41
629,0,8,5,0,0,0,8.56
629,1,9,6,0,0,0,8.56
629,8,9,7,0,0,0,-2.1
629,3,10,8,0,0,0,6.08
629,6,10,9,0,0,0,-3.9
629,9,11,10,0,0,0,10.26
629,8,11,11,0,0,0,6.23
629,10,12,12,0,0,0,5.8
629,6,12,13,0,0,0,13.32
629,11,12,14,0,0,0,14.65
630,2,6,0,0,0,0,5
630,0,6,1,0,0,0,-0.6
630,1,7,2,0,0,0,8.56
630,0,7,3,0,0,0,-2.3
630,6,8,4,0,0,0,5.58
630,0,8,5,0,0,0,10.75
630,7,9,6,0,0,0,7.29
630,8,9,7,0,0,0,7.03
630,4,10,8,0,0,0,5
630,5,10,9,0,0,0,8.25
630,9,11,10,0,0,0,12.96
630,3,11,11,0,0,0,5
630,10,11,12,0,0,0,9.65
631,2,6,0,0,0,0,5
631,0,6,1,0,0,0,2
631,0,7,2,0,0,0,6.64
631,6,7,3,0,0,0,3.11
631,5,8,4,0,0,0,8.25
631,4,8,5,0,0,0,5
631,3,9,6,0,0,0,5
631,8,9,7,0,0,0,9.65
631,7,10,8,0,0,0,4.82
631,1,10,9,0,0,0,-5
631,10,11,10,0,0,0,-3.3
631,9,11,11,0,0,0,-0.1
631,9,12,12,0,0,0,13.04
631,11,12,13,0,0,0,3.36
631,1,12,14,0,0,0,13.52
632,2,6,0,0,0,0,5
632,0,6,1,0,0,0,1.9
632,5,7,2,0,0,0,8.25
632,4,7,3,0,0,0,5
632,7,8,4,0,0,0,9.65
632,3,8,5,0,0,0,5
632,1,9,6,0,0,0,8.56
632,0,9,7,0,0,0,-1.6
632,6,10,8,0,0,0,3.21
632,0,10,9,0,0,0,7.8
632,9,11,10,0,0,0,7.79
632,10,11,11,0,0,0,6.3
632,8,11,12,0,0,0,12.96
633,1,6,0,0,0,0,8.56
633,0,6,1,0,0,0,-4.5
633,2,7,2,0,0,0,5
633,0,7,3,0,0,0,-2.9
633,5,8,4,0,0,0,8.25
633,4,8,5,0,0,0,5
633,7,9,6,0,0,0,7.83
633,0,9,7,0,0,0,15.23
633,9,10,8,0,0,0,9.32
633,6,10,9,0,0,0,5.44
633,3,11,10,0,0,0,5
633,8,11,11,0,0,0,9.65
633,10,11,12,0,0,0,12.96
634,0,6,0,0,0,0,8.56
634,1,6,1,0,0,0,-1.3
634,2,7,2,0,0,0,5
634,6,7,3,0,0,0,-2.5
634,7,8,4,0,0,0,7.48
634,6,8,5,0,0,0,10.26
634,5,9,6,0,0,0,8.25
634,4,9,7,0,0,0,5
634,8,10,8,0,0,0,4.98
634,1,10,9,0,0,0,9.29
634,9,11,10,0,0,0,9.65
634,10,11,11,0,0,0,12.96
634,3,11,12,0,0,0,5
635,1,6,0,0,0,0,8.56
635,0,6,1,0,0,0,-5
635,5,7,2,0,0,0,8.25
635,4,7,3,0,0,0,5
635,6,8,4,0,0,0,7.72
635,0,8,5,0,0,0,11.7
635,3,9,6,0,0,0,5
635,2,9,7,0,0,0,-2
635,7,10,8,0,0,0,9.65
635,9,10,9,0,0,0,-2.6
635,9,11,10,0,0,0,7.31
635,10,11,11,0,0,0,8.7
635,2,12,12,0,0,0,5.85
635,11,12,13,0,0,0,-3.2
635,12,13,14,0,0,0,8.03
635,8,13,15,0,0,0,17.12
635,11,13,16,0,0,0,15.92
636,1,6,0,0,0,0,8.56
636,0,6,1,0,0,0,2.8
636,2,7,2,0,0,0,5
636,0,7,3,0,0,0,6.27
636,4,8,4,0,0,0,5
636,5,8,5,0,0,0,8.25
